"","success","goal_adj","country","category","name_len","name_len_clean","blurb_len","blurb_len_clean","deadline_weekday","created_at_weekday","launched_at_weekday","deadline_month","deadline_yr","created_at_month","created_at_yr","launched_at_month","launched_at_yr","create_to_launch_days","launch_to_deadline_days","avg_pledge"
"15553",1,5148.17518556183,"US","Other",9,9,26,13,"Tuesday","Saturday","Sunday","12","2014","10","2014","11","2014",29,30,57.4425181887213
"15554",1,10296.3503711237,"US","Other",8,7,20,14,"Wednesday","Tuesday","Monday","1","2015","10","2014","11","2014",20,57,53.1496846279148
"15555",1,16410.1779498925,"GB","Other",6,6,16,11,"Thursday","Thursday","Tuesday","3","2016","11","2015","2","2016",74,30,160.875425557016
"15556",1,5125.81034127814,"US","Other",7,7,17,14,"Friday","Monday","Friday","12","2015","10","2015","11","2015",24,21,88.5367240766225
"15557",1,1008.18093923793,"US","Other",10,9,24,15,"Friday","Saturday","Wednesday","12","2016","10","2016","11","2016",24,30,278.413367124469
"15558",1,513.746594407037,"US","Other",7,7,25,14,"Sunday","Saturday","Wednesday","10","2014","9","2014","9","2014",3,46,30.0196704045306
"15559",1,25738.9209328231,"US","Other",7,6,21,17,"Wednesday","Friday","Sunday","6","2015","11","2014","5","2015",184,31,80.5107896607076
"15560",1,12332.3590110769,"US","Other",7,6,19,15,"Monday","Sunday","Friday","12","2014","10","2014","10","2014",4,45,63.6284326098027
"15561",1,5137.83374041944,"US","Other",9,8,19,15,"Sunday","Tuesday","Thursday","10","2014","7","2014","8","2014",44,45,87.252273451723
"15562",1,4100.37263740742,"US","Other",9,7,24,14,"Thursday","Friday","Tuesday","10","2015","7","2015","8","2015",38,44,68.480524134883
"15563",1,25506.6144708784,"NZ","Other",6,6,14,12,"Tuesday","Wednesday","Tuesday","2","2015","1","2015","1","2015",6,21,59.2506150315382
"15564",1,6272.29355048966,"CA","Other",8,8,17,10,"Friday","Tuesday","Wednesday","6","2015","5","2015","5","2015",0,30,65.9798112214493
"15565",1,3181.01811209467,"BE","Other",10,10,19,12,"Tuesday","Sunday","Sunday","10","2016","6","2016","9","2016",91,30,95.1030119083159
"15566",1,7577.49235197305,"GB","Other",8,7,21,15,"Wednesday","Thursday","Monday","2","2016","12","2014","1","2016",389,30,72.6916972367467
"15567",1,1757.84910329864,"US","Other",7,6,26,16,"Sunday","Monday","Friday","4","2015","3","2015","3","2015",3,30,32.1136470542459
"15568",1,1830.55358648562,"CA","Other",9,9,22,17,"Saturday","Sunday","Thursday","11","2014","10","2014","10","2014",4,30,65.324871989368
"15569",1,12298.689516129,"US","Other",10,7,20,14,"Friday","Thursday","Wednesday","4","2016","1","2016","3","2016",33,30,185.404972479108
"15570",1,2523.42382963585,"US","Other",7,7,22,15,"Tuesday","Friday","Wednesday","11","2016","10","2016","10","2016",4,20,40.085471535744
"15571",1,1541.23978322111,"US","Other",2,2,18,13,"Monday","Sunday","Sunday","10","2014","9","2014","9","2014",0,21,99.2486734823083
"15572",1,3596.22616084926,"US","Other",3,2,21,14,"Thursday","Wednesday","Tuesday","10","2014","8","2014","9","2014",20,30,163.325750657491
"15573",1,25669.2907577809,"NL","Other",6,6,15,10,"Saturday","Tuesday","Thursday","12","2014","4","2014","11","2014",212,30,166.95532126777
"15574",1,16694.2182599049,"AU","Other",10,8,21,14,"Wednesday","Wednesday","Monday","11","2014","10","2014","10","2014",12,30,122.853785957967
"15575",1,365.90966493016,"CA","Other",7,7,15,10,"Monday","Tuesday","Friday","1","2015","11","2014","11","2014",16,38,47.3683598823544
"15576",1,3098.46265851718,"US","Other",7,7,18,13,"Tuesday","Friday","Sunday","1","2015","12","2014","12","2014",1,30,227.400215981608
"15577",1,466.948301703999,"CA","Other",10,10,22,14,"Sunday","Thursday","Friday","9","2015","8","2015","8","2015",1,30,41.7739621181176
"15578",1,11714.2609281563,"US","Other",7,7,19,15,"Wednesday","Tuesday","Tuesday","9","2014","8","2014","8","2014",6,35,56.6920383142125
"15579",1,15074.1038527416,"CA","Other",7,7,12,12,"Thursday","Tuesday","Sunday","12","2016","5","2016","10","2016",179,31,145.657401235071
"15580",1,504.090469618967,"US","Other",8,7,24,15,"Wednesday","Tuesday","Monday","12","2016","11","2016","11","2016",6,30,53.7888431924669
"15581",1,4985.07553822946,"GB","Other",7,6,21,17,"Sunday","Tuesday","Friday","11","2014","9","2014","10","2014",10,30,33.3180659972296
"15582",1,9112.27007844445,"US","Other",9,8,22,14,"Thursday","Monday","Tuesday","12","2014","9","2014","11","2014",35,30,107.820695081962
"15583",1,1489.29244475277,"GB","Other",8,6,20,16,"Thursday","Sunday","Sunday","6","2016","5","2016","5","2016",14,31,18.81700649986
"15584",1,648.947928831283,"CA","Other",9,9,24,15,"Saturday","Tuesday","Thursday","2","2016","1","2016","1","2016",1,30,58.7392681247669
"15585",0,8213.89258243146,"US","Other",3,3,14,11,"Wednesday","Friday","Monday","2","2016","1","2016","1","2016",3,30,0
"15586",0,309885.616073016,"US","Other",9,8,15,12,"Tuesday","Friday","Tuesday","5","2015","4","2015","4","2015",3,21,7.57498172622928
"15587",0,8330.70285510294,"CA","Other",2,2,22,15,"Saturday","Thursday","Thursday","7","2015","6","2015","6","2015",7,30,0
"15588",0,51313.2936015579,"US","Other",8,8,19,11,"Wednesday","Sunday","Monday","1","2016","11","2015","12","2015",14,30,0
"15589",0,41003.5541141182,"US","Other",4,3,20,12,"Thursday","Monday","Tuesday","8","2015","6","2015","7","2015",15,30,102.508885285295
"15590",0,15411.0350402951,"US","Other",1,1,15,10,"Thursday","Wednesday","Tuesday","10","2015","9","2015","9","2015",5,30,0
"15591",0,20497.8158602151,"US","Other",3,3,29,14,"Friday","Saturday","Wednesday","4","2016","3","2016","3","2016",3,30,22.5475974462366
"15592",0,1032.82088617239,"US","Other",4,4,20,14,"Sunday","Thursday","Friday","1","2015","11","2014","12","2014",22,30,52.1574547517058
"15593",0,10274.0233601967,"US","Other",3,3,22,13,"Saturday","Tuesday","Thursday","10","2015","8","2015","9","2015",30,30,54.7091743930475
"15594",0,91212.6739707967,"CA","Other",10,8,19,15,"Wednesday","Friday","Monday","2","2016","12","2015","1","2016",24,30,9.49731329843637
"15595",0,1551.04332643998,"US","Other",4,2,24,16,"Saturday","Sunday","Monday","4","2015","3","2015","3","2015",0,40,103.402888429332
"15596",0,18114.0681035661,"AU","Other",2,2,22,15,"Saturday","Tuesday","Thursday","12","2015","10","2015","11","2015",23,30,0
"15597",0,825.945175902917,"CH","Other",8,7,20,16,"Thursday","Sunday","Tuesday","2","2016","10","2015","1","2016",100,30,10.2896860883177
"15598",0,179675.12002592,"US","Other",5,5,17,12,"Thursday","Thursday","Thursday","7","2015","6","2015","6","2015",0,28,0
"15599",0,5133.68286401966,"US","Other",5,4,18,13,"Tuesday","Thursday","Friday","3","2016","10","2015","1","2016",71,60,0
"15600",0,118309.444719932,"CA","Other",2,2,15,10,"Wednesday","Monday","Saturday","10","2014","8","2014","8","2014",4,60,131.902204390405
"15601",0,129930.307948557,"US","Other",4,4,17,12,"Monday","Monday","Thursday","3","2015","1","2015","1","2015",3,60,10.3944246358846
"15602",0,412618.737142631,"CA","Other",6,6,18,13,"Thursday","Tuesday","Tuesday","12","2014","11","2014","11","2014",0,30,0
"15603",0,5124.45396505376,"US","Other",8,7,21,15,"Thursday","Monday","Tuesday","4","2016","3","2016","3","2016",1,30,44.7535646281362
"15604",0,96926.6091008406,"AU","Other",5,5,21,16,"Tuesday","Monday","Thursday","8","2015","5","2015","6","2015",31,40,160.918416664579
"15605",0,5577.40629582829,"BE","Other",12,9,21,15,"Friday","Tuesday","Wednesday","4","2016","3","2016","3","2016",1,30,59.8536223118279
"15606",0,96767.5689948981,"AT","Other",1,1,15,14,"Sunday","Friday","Friday","7","2016","5","2016","6","2016",13,30,42.8382405695022
"15607",0,2759.39771368345,"DE","Other",7,7,22,22,"Saturday","Monday","Thursday","2","2016","12","2015","1","2016",9,30,41.2748102267181
"15608",0,39735.9839312928,"DE","Other",1,1,18,11,"Thursday","Monday","Thursday","6","2016","5","2016","5","2016",3,34,50.6151823189021
"15609",0,2989.54910239308,"CA","Other",5,3,23,15,"Saturday","Friday","Thursday","1","2016","12","2015","12","2015",12,30,26.1697797367945
"15610",0,35197.4760650684,"US","Other",1,1,13,9,"Friday","Wednesday","Thursday","12","2016","10","2016","12","2016",36,28,62.3498147438354
"15611",0,17423.1434811828,"US","Other",3,3,5,4,"Tuesday","Monday","Friday","5","2016","3","2016","3","2016",3,60,19.6437401993728
"15612",0,8686.79238410374,"CA","Other",9,8,19,17,"Wednesday","Sunday","Friday","1","2015","1","2015","1","2015",11,12,53.1270592500768
"15613",0,51405.1808406647,"US","Other",6,6,19,16,"Tuesday","Saturday","Monday","3","2016","1","2016","2","2016",8,29,32.3852639296188
"15614",0,17025.847959794,"DE","Other",1,1,20,13,"Sunday","Tuesday","Friday","8","2015","6","2015","7","2015",38,30,34.9462108927143
"15615",0,20736.2901649514,"US","Other",7,7,28,13,"Tuesday","Thursday","Sunday","3","2015","1","2015","2","2015",16,30,184.126058847025
"15616",0,30746.7237903226,"US","Other",2,2,24,14,"Friday","Sunday","Wednesday","4","2016","2","2016","3","2016",2,30,34.8462869623656
"15617",0,41180.3318692414,"CA","Other",4,4,27,17,"Friday","Tuesday","Wednesday","3","2015","2","2015","2","2015",1,30,0
"15618",0,151340.895633611,"NO","Other",2,2,18,8,"Wednesday","Monday","Friday","12","2014","11","2014","11","2014",3,47,157.387069958605
"15619",0,19862.0100616477,"AU","Other",3,3,13,7,"Monday","Sunday","Thursday","8","2015","6","2015","6","2015",3,60,0
"15620",0,621532.21626226,"DK","Other",3,3,19,12,"Friday","Monday","Wednesday","7","2015","6","2015","6","2015",1,30,0
"15621",0,108191.734650272,"ES","Other",4,4,19,18,"Friday","Sunday","Wednesday","1","2017","12","2016","12","2016",2,30,0
"15622",0,30791.6023438059,"US","Other",2,2,26,18,"Friday","Sunday","Monday","11","2015","10","2015","10","2015",1,11,0
"15623",0,23100.5032764903,"DE","Other",3,3,13,13,"Wednesday","Thursday","Monday","5","2016","1","2016","3","2016",73,43,17.8074775285618
"15624",0,9225.83843416669,"US","Other",3,3,23,15,"Saturday","Thursday","Thursday","9","2015","8","2015","8","2015",0,30,0
"15625",0,23213.0560532323,"CA","Other",3,3,21,13,"Thursday","Tuesday","Thursday","12","2015","10","2015","11","2015",15,49,1.02516206825563
"15626",0,761814.071983415,"US","Other",4,3,15,8,"Thursday","Sunday","Sunday","7","2016","6","2016","6","2016",6,25,0
"15627",0,148609.164986559,"US","Other",1,1,20,14,"Friday","Tuesday","Thursday","4","2016","3","2016","3","2016",1,50,1.02489079301075
"15628",1,5306.37009716508,"US","Other",9,9,15,12,"Sunday","Friday","Thursday","9","2012","7","2012","8","2012",19,31,55.7361309540364
"15629",1,60649.7831654834,"US","Other",8,7,20,12,"Monday","Tuesday","Friday","6","2014","6","2013","5","2014",346,45,137.420769728109
"15630",1,28422.1193544351,"US","Other",9,7,18,11,"Saturday","Saturday","Tuesday","6","2013","3","2013","4","2013",17,60,161.890927388646
"15631",1,52611.7649088157,"US","Other",7,7,16,14,"Sunday","Friday","Friday","6","2013","4","2013","5","2013",42,30,138.398453145047
"15632",1,10522.3529817631,"US","Other",7,6,20,20,"Saturday","Sunday","Thursday","6","2013","3","2013","5","2013",32,30,107.701641602285
"15633",1,51477.8418656461,"US","Other",5,5,21,16,"Monday","Thursday","Tuesday","6","2015","4","2015","5","2015",32,34,174.700756821346
"15634",1,88596.7962409227,"US","Other",5,5,20,14,"Tuesday","Tuesday","Wednesday","12","2013","8","2013","11","2013",105,41,57.258584312358
"15635",1,15494.2808036508,"US","Other",14,14,15,14,"Thursday","Wednesday","Monday","6","2015","3","2015","4","2015",47,45,88.6947618236709
"15636",1,41182.2734925169,"US","Other",8,7,15,11,"Wednesday","Tuesday","Monday","6","2015","4","2015","5","2015",33,30,201.545372930522
"15637",1,15412.3978322111,"US","Other",9,6,17,12,"Saturday","Tuesday","Thursday","10","2014","7","2014","9","2014",64,30,88.1190951085559
"15638",1,83466.8150376289,"GB","Other",7,7,18,13,"Wednesday","Monday","Monday","10","2014","11","2013","9","2014",328,30,157.891885138046
"15639",1,51852.6231682024,"US","Other",5,4,21,17,"Thursday","Tuesday","Wednesday","2","2014","10","2013","1","2014",105,29,229.372662330742
"15640",1,10359.1215341312,"US","Other",8,6,15,9,"Sunday","Friday","Wednesday","3","2014","12","2013","2","2014",68,25,51.9131976988812
"15641",1,51716.2094300054,"GB","Other",7,6,19,13,"Monday","Wednesday","Saturday","2","2015","5","2014","1","2015",240,30,101.104390291217
"15642",1,3665.43420842008,"US","Other",5,4,9,7,"Friday","Tuesday","Monday","4","2011","2","2011","2","2011",5,32,89.412800409109
"15643",1,30404.7347986746,"IE","Other",6,5,17,11,"Wednesday","Wednesday","Monday","7","2015","5","2015","6","2015",4,30,351.437022222126
"15644",1,20549.8637762815,"US","Other",9,8,20,18,"Friday","Wednesday","Sunday","10","2014","7","2013","9","2014",437,33,110.121134002217
"15645",1,10318.7746333542,"US","Other",8,7,16,12,"Wednesday","Tuesday","Wednesday","4","2014","3","2014","4","2014",28,28,84.23774666833
"15646",1,31104.4352474271,"US","Other",10,8,23,14,"Wednesday","Monday","Wednesday","4","2015","1","2015","2","2015",51,35,107.795601231277
"15647",1,2574.08759278092,"US","Other",8,8,21,15,"Tuesday","Saturday","Tuesday","11","2014","10","2014","11","2014",10,14,26.0784611858788
"15648",1,25349.0229678113,"GB","Other",4,4,19,13,"Thursday","Tuesday","Tuesday","11","2013","7","2013","10","2013",111,29,67.7277751851386
"15649",1,20659.0410715344,"US","Other",7,7,22,14,"Monday","Saturday","Wednesday","5","2015","3","2015","4","2015",31,33,66.6361809384349
"15650",1,20548.0467203934,"US","Other",9,8,17,14,"Friday","Saturday","Wednesday","8","2014","7","2014","7","2014",3,30,220.335243817467
"15651",1,5159.3873166771,"US","Other",3,3,12,9,"Friday","Monday","Wednesday","5","2014","4","2014","4","2014",2,30,225.720348546104
"15652",1,1541.35012212583,"US","Other",2,2,15,11,"Sunday","Tuesday","Thursday","8","2014","6","2014","8","2014",64,24,85.116778966282
"15653",1,5078.76047988944,"US","Other",12,10,19,17,"Thursday","Thursday","Tuesday","7","2016","5","2016","6","2016",32,30,102.87921566695
"15654",1,1553.86823011968,"US","Other",8,8,21,18,"Sunday","Saturday","Friday","3","2014","1","2014","2","2014",27,37,48.6671529673483
"15655",1,51972.123179423,"US","Other",4,3,15,10,"Wednesday","Sunday","Monday","2","2015","12","2014","1","2015",49,30,120.688509511185
"15656",1,26671.6365051396,"US","Other",7,6,21,13,"Tuesday","Saturday","Sunday","6","2012","4","2012","5","2012",14,29,54.4851499306063
"15657",1,15243.95983357,"US","Other",9,7,18,13,"Tuesday","Wednesday","Tuesday","8","2016","6","2016","7","2016",41,35,41.346312921425
"15658",1,25656.6468007789,"US","Other",9,9,21,16,"Saturday","Monday","Tuesday","2","2016","4","2015","12","2015",246,60,170.905627427891
"15659",1,21337.3092041117,"US","Other",8,7,19,12,"Monday","Friday","Saturday","6","2012","3","2012","5","2012",70,37,57.87555891656
"15660",1,6307.20467795946,"AU","Other",5,5,12,10,"Saturday","Tuesday","Monday","2","2015","12","2014","1","2015",12,40,170.130432142762
"15661",1,11564.4358401024,"US","Other",5,5,12,8,"Tuesday","Friday","Monday","10","2014","5","2014","9","2014",108,29,46.4723251668008
"15662",1,25823.801339418,"US","Other",9,6,19,17,"Tuesday","Wednesday","Thursday","5","2015","4","2015","4","2015",14,33,43.019255630124
"15663",1,8517.27192205492,"US","Other",3,3,16,12,"Friday","Thursday","Wednesday","6","2012","2","2012","4","2012",75,36,83.167198797042
"15664",1,15746.0474520854,"US","Other",8,8,19,11,"Sunday","Thursday","Friday","7","2013","5","2013","6","2013",42,30,59.7445359756658
"15665",1,2503.98164339252,"US","Other",9,7,22,14,"Tuesday","Friday","Wednesday","1","2017","11","2016","1","2017",53,20,118.0918904366
"15666",1,9473.79775356661,"AU","Other",10,9,19,12,"Friday","Monday","Tuesday","1","2014","11","2013","12","2013",29,30,27.8947222907581
"15667",1,792.650858795215,"GB","Other",8,8,24,17,"Friday","Sunday","Tuesday","8","2014","7","2014","7","2014",2,23,12.5300276563732
"15668",1,5589.41701981445,"US","Other",6,5,21,15,"Friday","Tuesday","Wednesday","10","2010","8","2010","9","2010",0,30,48.9722278494055
"15669",1,52384.2851009017,"US","Other",6,5,19,12,"Friday","Monday","Monday","9","2013","6","2013","7","2013",35,60,324.865976598671
"15670",1,10562.3444365085,"US","Other",9,9,17,14,"Tuesday","Monday","Sunday","10","2012","7","2012","9","2012",48,30,97.6969570285162
"15671",1,5225.95264203961,"US","Other",5,5,15,14,"Wednesday","Friday","Monday","9","2013","6","2013","8","2013",45,30,70.7442564369391
"15672",1,5028.21086643834,"US","Other",9,9,26,25,"Sunday","Monday","Tuesday","1","2017","11","2016","12","2016",7,40,127.13188032539
"15673",1,6996.39318865575,"US","Other",6,5,5,4,"Thursday","Sunday","Tuesday","11","2013","9","2013","10","2013",15,30,74.985390274606
"15674",1,770.036228682513,"US","Other",4,4,14,10,"Sunday","Friday","Friday","7","2015","6","2015","6","2015",6,30,61.6905446946137
"15675",1,27705.8687952277,"US","Other",6,6,22,14,"Wednesday","Thursday","Monday","4","2014","8","2013","3","2014",186,30,201.378882681455
"15676",1,3247.71179484904,"US","Other",9,7,14,11,"Wednesday","Monday","Monday","9","2011","7","2011","7","2011",6,51,40.6087665212676
"15677",1,2692.07006271045,"US","Other",8,7,16,10,"Saturday","Sunday","Thursday","10","2011","7","2011","9","2011",39,30,59.3958424693504
"15678",1,51244.5396505376,"US","Other",8,7,15,11,"Wednesday","Wednesday","Tuesday","5","2016","2","2016","3","2016",27,50,119.045940109054
"15679",1,31687.0333095254,"US","Other",8,7,18,15,"Thursday","Sunday","Thursday","9","2012","8","2012","9","2012",10,21,58.7641037626795
"15680",1,30281.0859556302,"US","Other",9,7,18,12,"Sunday","Monday","Friday","11","2016","9","2016","10","2016",39,37,191.606328065745
"15681",1,4676.78435188054,"AU","Other",5,5,22,16,"Wednesday","Wednesday","Monday","4","2016","2","2016","3","2016",32,30,166.691891651363
"15682",1,5266.96828672325,"US","Other",1,1,20,13,"Sunday","Tuesday","Wednesday","11","2012","9","2012","10","2012",15,31,70.3098464941945
"15683",1,20469.8616877111,"US","Other",9,8,18,12,"Monday","Wednesday","Thursday","7","2013","5","2013","6","2013",22,32,241.347017453591
"15684",1,37594.081938997,"US","Other",10,6,26,15,"Tuesday","Wednesday","Monday","1","2012","11","2011","11","2011",5,42,150.728841674667
"15685",1,35410.6959233091,"US","Other",7,7,16,14,"Friday","Sunday","Wednesday","10","2016","5","2016","9","2016",135,30,66.6656665493205
"15686",1,8270.40859559035,"US","Other",6,5,14,9,"Monday","Friday","Wednesday","4","2014","2","2014","3","2014",32,40,62.6547069643628
"15687",1,14325.1175605554,"DE","Other",9,8,12,11,"Thursday","Monday","Monday","5","2016","7","2015","4","2016",280,31,74.5133386772366
"15688",1,5078.76047988944,"US","Other",8,8,12,9,"Friday","Thursday","Tuesday","7","2016","5","2016","6","2016",39,31,51.2209923598449
"15689",1,2028.776320439,"US","Other",9,8,20,15,"Sunday","Thursday","Monday","8","2016","7","2016","8","2016",17,20,70.1401727878271
"15690",1,10295.5683731292,"US","Other",9,6,18,18,"Friday","Sunday","Wednesday","6","2015","1","2015","5","2015",107,30,61.2494838999166
"15691",1,516.410443086196,"US","Other",8,6,21,13,"Sunday","Saturday","Wednesday","1","2015","12","2014","12","2014",3,39,29.6849936367382
"15692",1,12530.8534722192,"US","Other",7,7,23,15,"Tuesday","Wednesday","Tuesday","11","2013","9","2013","10","2013",33,28,108.020597987371
"15693",1,637.195483252534,"AU","Other",6,6,24,17,"Monday","Friday","Saturday","4","2015","3","2015","3","2015",7,30,65.5829278668228
"15694",1,1245.71799196736,"GB","Other",2,2,15,12,"Thursday","Saturday","Tuesday","9","2016","8","2016","8","2016",10,30,19.2829190187962
"15695",1,25738.9209328231,"US","Other",7,5,18,11,"Monday","Wednesday","Friday","6","2015","12","2013","5","2015",513,31,112.888348406561
"15696",1,10295.5683731292,"US","Other",8,7,9,8,"Tuesday","Friday","Tuesday","6","2015","4","2015","5","2015",10,28,167.030071790602
"15697",1,5133.68286401966,"US","Other",10,6,21,13,"Thursday","Wednesday","Tuesday","2","2016","12","2015","1","2016",40,30,91.8937831793295
"15698",1,1016.26398890467,"US","Other",1,1,8,8,"Friday","Thursday","Thursday","8","2016","6","2016","7","2016",49,29,68.0772432077691
"15699",1,30988.5616073016,"US","Other",10,9,17,11,"Wednesday","Saturday","Monday","5","2015","4","2015","4","2015",9,30,55.8125167616847
"15700",1,15510.4332643998,"US","Other",8,7,21,17,"Tuesday","Monday","Tuesday","5","2015","2","2014","3","2015",406,35,62.1139226049596
